0.8757340312004089, 0.25, 0.10298162698745728, -0.25, 0.21448053419589996, 0.0, 0.31227168440818787, -0.25, 0.4122318625450134, 0.25
0.9994456768035889, 0.4630109369754791, 0.08910053223371506, -0.4630109369754791, 0.20748057961463928, -0.21301093697547913, 0.298662930727005, -0.4630109369754791, 0.39530229568481445, 0.036989063024520874
1.0, 0.4977986812591553, 0.05322915315628052, -0.4977986812591553, 0.18304674327373505, -0.24779869616031647, 0.2696384787559509, -0.4977986812591553, 0.3607093095779419, 0.0022013040725141764
1.0, 0.4999217689037323, 0.003865605453029275, -0.4999217689037323, 0.14613908529281616, -0.2499217540025711, 0.22929033637046814, -0.4999217689037323, 0.313434362411499, 7.824538624845445e-05
1.0, 0.4999985694885254, -0.048327524214982986, -0.4999985694885254, 0.10614922642707825, -0.2499985694885254, 0.18658357858657837, -0.4999985694885254, 0.2630681097507477, 1.4366572713697678e-06
1.0, 0.5000000596046448, 0.06498971581459045, -0.2500000298023224, 0.1432054191827774, -0.5000000596046448, 0.2117118090391159, -4.2467494409947903e-08, 0.3403013050556183, 0.24999995529651642
1.0, 0.5, 0.02317289635539055, -0.25, 0.09954232722520828, -0.5, 0.1600133627653122, -5.703429284409367e-09, 0.29126161336898804, 0.25
0.9072684049606323, 0.5, 0.11363457143306732, -0.5, 0.22269059717655182, 0.25, 0.3280366361141205, 0.0, 0.43205711245536804, 0.25
1.0, 0.5, 0.11752364039421082, -0.5, 0.21453963220119476, 0.25, 0.3279203772544861, 0.0, 0.4228299856185913, 0.25
1.0, 0.5, 0.11780377477407455, -0.5, 0.1959616094827652, 0.25, 0.32314684987068176, 0.0, 0.4068754315376282, 0.25
1.0, 0.5, 0.12126724421977997, -0.5, 0.1776946485042572, 0.25, 0.3207472860813141, 0.0, 0.39280638098716736, 0.25
1.0, 0.5, 0.12049387395381927, -0.5, 0.1540514975786209, 0.25, 0.31371355056762695, 0.0, 0.3740105628967285, 0.25
1.0, 0.5, 0.11057908087968826, -0.5, 0.12099779397249222, 0.25, 0.2973153591156006, 0.0, 0.3459571301937103, 0.25
1.0, 0.5, 0.0989503413438797, 0.25, 0.11148961633443832, -0.5, 0.29158008098602295, 0.0, 0.32878321409225464, 0.25
1.0, 0.7110418081283569, 0.08875937759876251, 0.038958173245191574, 0.12385256588459015, -0.7110418081283569, 0.29714828729629517, -0.21104182302951813, 0.32318753004074097, 0.038958173245191574
1.0, 0.745939314365387, 0.07847235351800919, -0.05694099888205528, 0.13628800213336945, -0.745939314365387, 0.30263620615005493, -0.24593932926654816, 0.31781482696533203, 0.004060667473822832
1.0, 0.7496826648712158, 0.05534152314066887, -0.26403120160102844, 0.1362924873828888, -0.7496826648712158, 0.2955318093299866, -0.24968264997005463, 0.30016544461250305, 0.0003173470322508365
1.0, 0.7499792575836182, 0.0240944717079401, -0.4682244062423706, 0.1259399801492691, -0.7499792575836182, 0.27230945229530334, 2.0742772903759032e-05, 0.27790117263793945, -0.24997925758361816
1.0, 0.7499986886978149, -0.0025852888356894255, -0.4967074990272522, 0.11374636739492416, -0.7499986886978149, 0.24275748431682587, 1.3368336340136011e-06, 0.2582545280456543, -0.24999865889549255
1.0, 0.7499998807907104, -0.013750006444752216, -0.4996781051158905, 0.11373300105333328, -0.7499998807907104, 0.22552688419818878, 1.1318203974042262e-07, 0.2506101429462433, -0.24999988079071045
1.0, 0.75, -0.012768395245075226, -0.4999693036079407, 0.1238984540104866, -0.75, 0.21861454844474792, 1.1284142509282447e-08, 0.2529660165309906, -0.2499999850988388
1.0, 0.75, -0.008977817371487617, -0.4999971091747284, 0.13573668897151947, -0.75, 0.21351495385169983, 1.1346232842157633e-09, 0.2568175792694092, -0.25
1.0, 0.75, -0.004320215899497271, -0.4999997317790985, 0.14779402315616608, -0.75, 0.20877689123153687, 1.1400880239875733e-10, 0.26071444153785706, -0.25
1.0, 0.75, 0.0006785956211388111, -0.4999999701976776, 0.15982162952423096, -0.75, 0.20415543019771576, 1.1451728454403565e-11, 0.26441246271133423, -0.25
1.0, 0.75, -0.006741796620190144, -0.5, 0.15921305119991302, -0.75, 0.1870490312576294, 8.892886427247504e-13, 0.2553112804889679, -0.25
1.0, 0.75, -0.03698541596531868, -0.5, 0.13564878702163696, -0.75, 0.14714373648166656, 4.04121180963557e-14, 0.22309844195842743, -0.25
1.0, 0.75, 0.09524435549974442, 8.881784197001252e-16, 0.09992790222167969, -0.75, 0.1785811334848404, -0.25, 0.3954712152481079, -0.5
1.0, 0.75, 0.04136575758457184, 0.0, 0.06205945834517479, -0.75, 0.13177728652954102, -0.25, 0.34909385442733765, -0.5
0.9084421396255493, 0.25, 0.09991580992937088, -0.25, 0.20968182384967804, 0.5, 0.3136537969112396, 0.25, 0.41683515906333923, 0.25
1.0, 0.25, 0.1051180437207222, -0.25, 0.20821809768676758, 0.5, 0.30038613080978394, 0.25, 0.4222847521305084, 0.25
1.0, 0.46103301644325256, 0.11944281309843063, -0.46103301644325256, 0.21161934733390808, 0.28896698355674744, 0.2883313298225403, 0.03896696865558624, 0.43737128376960754, 0.03896696865558624
1.0, 0.4959383010864258, 0.1334383338689804, -0.4959383010864258, 0.21077276766300201, 0.2540616989135742, 0.273914098739624, -0.1862776130437851, 0.4513092637062073, 0.00406169518828392
1.0, 0.2882111370563507, 0.148778036236763, -0.2882111370563507, 0.20883393287658691, 0.4617888629436493, 0.266947865486145, -0.031350892037153244, 0.4673369824886322, 0.21178887784481049
1.0, 0.2539803087711334, 0.16214852035045624, -0.2539803087711334, 0.2023363709449768, 0.28495481610298157, 0.26247215270996094, -0.0032518499065190554, 0.46165522933006287, 0.4960196912288666
